Date,UNH,GS,MSFT,HD,MCD,V,AMGN,CAT,CRM,BA,HON,TRV,AAPL,JNJ,CVX,AXP,PG,WMT,JPM,IBM,NKE,MRK,MMM,DIS,KO,DOW,CSCO,VZ,WBA,INTC,Chosen,Chosen Return,Portfolio Returns
2008-12-31,-0.542557741659538,-0.6310265660872417,-0.4440139480821387,-0.1136235161107971,0.0859459459459459,-0.4298584298584298,0.2434389140271493,-0.367979341510652,-0.2848316342292245,-0.5006240249609984,-0.4531444195873726,-0.1376146788990825,-0.5685618729096991,-0.0772605410675115,-0.1831501831501831,-0.6372991967871486,-0.1381361533377396,0.2001803426510371,-0.251323685139428,-0.2079290732686517,-0.1929285165257493,-0.4534583063994829,-0.2982497634815515,-0.2863452337136548,-0.2407608695652172,-0.5947806137080585,-0.3978021978021977,-0.1807780320366132,-0.3435789473684211,-0.434862385321101,"['TRV', 'HON', 'CSCO', 'GS', 'VZ', 'AAPL', 'DOW', 'JPM', 'WBA', 'HD']",-0.4012069319937598,174.25550389216923
2009-12-31,0.1472650771388499,0.0755555555555556,0.6048780487804879,0.305484693877551,0.0395719263315081,0.7652370203160272,-0.0203784570596796,0.3319713993871296,0.3317494600431965,0.3177132146204311,0.2372727272727273,0.1347517730496454,1.4651162790697674,0.112783940834654,0.080468360737419,1.260899653979239,0.0117586912065439,-0.0262960180315552,0.3432343234323431,0.5864836325237592,0.3199999999999998,0.267297457125961,0.4853387259858441,0.4373388344507478,0.3027916964924837,0.8987968860580324,0.468978102189781,0.0377094972067038,0.5125080179602308,0.4383116883116882,"['GS', 'WBA', 'HON', 'DOW', 'NKE', 'AAPL', 'VZ', 'MRK', 'JPM', 'UNH']",0.44794078556723377,252.31165119504166
2010-12-31,0.1992665036674816,-0.1115702479338842,-0.0651324359531047,0.2496336101612115,0.2693320564998802,0.222080136402387,-0.0294700346706291,0.6853271983640086,0.1618553357119689,0.2356567093409198,0.3945628214548127,0.1482954545454544,0.5314465408805031,-0.0059340137669119,0.2294212589347475,0.0783593510866236,0.093734209196564,0.0324074074074074,0.0231660231660231,0.1427050053248135,0.3124098124098124,0.0289314045730284,0.0705695484456545,0.175816289917474,0.1901098901098901,0.2616474096161014,-0.1552795031055901,0.2254374158815613,0.0814249363867685,0.0632054176072236,"['AAPL', 'VZ', 'DOW', 'UNH', 'MRK', 'CVX', 'MCD', 'HON', 'HD', 'BA']",0.19467226201022086,301.42973106471425
2011-12-31,0.4220183486238533,-0.5813953488372092,-0.045053413841152,0.2349491790461297,0.3466616371180686,0.209626787582839,0.1816789997448329,-0.0145608979220386,-0.0496929089893913,0.1515732924021489,0.0489989462592201,0.0930232558139534,0.25564681724846,0.0990926456542502,0.2029257314328583,0.1166619358501279,0.0706860706860708,0.1382660687593422,-0.1993138936535162,0.2741146318732526,0.1445849367784495,0.0956916099773241,-0.0284018651971172,0.0164784864205065,0.0946445060018468,-0.1320531757754801,-0.0963235294117647,0.1823174080175726,-0.1333333333333333,0.1939136588818117,"['AAPL', 'VZ', 'HON', 'MRK', 'UNH', 'JNJ', 'INTC', 'DOW', 'MCD', 'CVX']",0.18087297943501557,355.9502246126846
2012-12-31,0.086021505376344,1.0977777777777775,0.0578793774319066,0.50332383665717,-0.0925770308123249,-0.0348904267589389,0.3683869574605916,0.0160073880252424,0.1512925969447709,0.0521492835721424,0.198643897538925,0.2485287460389316,0.3254292722812755,0.1084075602867695,0.0506704084814468,0.2356380274529739,0.0519956850053937,0.170059093893631,0.3620394173093402,0.0592484227850416,0.0869356388088375,0.131208609271523,0.1666666666666665,0.3482437706394474,0.0649514972585407,0.1678012253233494,0.1163547599674532,0.1314444960520202,0.1524886877828053,-0.1203319502074689,"['AAPL', 'VZ', 'MRK', 'WBA', 'HON', 'DOW', 'JNJ', 'INTC', 'PG', 'UNH']",0.09867179935918595,391.07247375752456
2013-12-31,0.4103410341034101,0.3453389830508475,0.4432183908045977,0.3590229522004633,0.1359777743478929,0.5294293397072005,0.3477986428909578,0.0340857445841538,0.4187292676703242,0.847189231987332,0.4701445631678191,0.2909717186366931,0.0808143121529918,0.3461387691101529,0.1930553494583766,0.5984365356922445,0.2364643150123051,0.1818181818181816,0.3674111355772256,-0.0018126888217522,0.5448519664162617,0.2685693377241127,0.5446896035901272,0.5533288799821867,0.1726732673267326,0.4223258525211306,0.1676384839650144,0.1859605911330049,0.5897133882999608,0.309299191374663,"['AAPL', 'VZ', 'INTC', 'MRK', 'HON', 'DOW', 'V', 'WBA', 'MCD', 'JNJ']",0.3319771354599551,520.899593352786
2014-12-31,0.3645865834633386,0.1078046428325412,0.2755654667091429,0.3024480942051439,-0.001086956521739,0.1863882443928848,0.4233696288490809,0.0348666861998241,0.0323741007194244,-0.0254607801114444,0.1155764571754311,0.1960398820390396,0.4063926940639271,0.1734129295282469,-0.0699004975124378,0.0366795366795364,0.1542544368883729,0.1182336182336183,0.0986887508626639,-0.1238325838810101,0.2374141876430204,0.1690222094029421,0.1999757898559495,0.2485665137614676,0.0526849037487335,0.0592213114754098,0.2796504369538077,-0.0051921079958463,0.353173623116819,0.4420998455995883,"['AAPL', 'VZ', 'MRK', 'INTC', 'HON', 'MCD', 'CVX', 'WBA', 'CSCO', 'MSFT']",0.1899008250237664,619.8188558850245
2015-12-31,0.1826912084143135,-0.0578908096007959,0.2267732267732267,0.2852724244587199,0.3042709466811752,0.1913298565840937,0.0395656823229415,-0.2297565118912797,-0.1445993031358884,0.1406579873328639,0.0579969340827797,0.0909944816249852,-0.0304383116883116,0.0114158084129545,-0.1616742444503878,-0.2420856610800744,-0.0997269722661302,-0.2662420382165604,0.083752093802345,-0.1142913541255428,0.3139158576051781,-0.0387367382186034,-0.0591142943609401,0.129276693455798,0.051331408405518,0.1696653124395435,0.0058536585365853,0.0361864996520528,0.1361562328892134,-0.0221270521056388,"['AAPL', 'VZ', 'CVX', 'MCD', 'HON', 'WBA', 'MRK', 'CAT', 'AMGN', 'KO']",0.05142611521520916,651.6937317803269
2016-12-31,0.3840502658289029,0.3492178734076958,0.1508550488599349,0.0353572750833024,0.0621545520909374,0.0136798905608754,-0.0755657540750118,0.4210623047233963,0.1714867617107942,0.1131333384745894,0.1493600579570153,0.1096642272922945,0.1251569694432817,0.1533554165133113,0.3665656404530228,0.0858312858312859,0.0935355147645651,0.1603009259259258,0.3454404945904175,0.2521729440606197,-0.1769880365939479,0.1504106776180698,0.2172188270612201,0.0067100447336314,-0.0036618858712238,0.1510089315249752,0.1513094083414159,0.2068502350570851,-0.0101204819277108,0.0875912408759125,"['VZ', 'CVX', 'CAT', 'IBM', 'AMGN', 'HON', 'MRK', 'PG', 'WMT', 'CSCO']",0.1392212315468862,742.42333571017
2017-12-31,0.3983796619639614,0.077389687897466,0.4073943039094285,0.4461827284105133,0.4504663721158566,0.4717948717948719,0.2227167679534365,0.7502586652871188,0.1914116828929066,0.9471387002909796,0.3510872990860385,0.1336436815051886,0.484375,0.2442293373045418,0.1058713668728843,0.3621964097148888,0.1269887607648516,0.4658354114713217,0.2676622630672027,-0.0398682922488209,0.2471141513467294,-0.0147255689424364,0.3489826477583018,0.0476671379519288,0.1439509954058193,0.278344589739905,0.3129738837405225,0.0397885364496382,-0.1049983771502758,0.3087248322147651,"['VZ', 'HON', 'CVX', 'BA', 'CSCO', 'KO', 'IBM', 'AMGN', 'CAT', 'MRK']",0.23209268304345548,914.7343596492154
2018-12-31,0.1452402357406852,-0.3352706138757718,0.2078934137757666,-0.0730048834765407,0.0578081635415963,0.1648633779570878,0.1523276163808191,-0.175570826867657,-0.1466511017072815,0.1149973314356875,-0.0826529818832129,-0.0964154333133715,-0.0538847117794485,-0.0512952038984354,-0.0975300823305889,-0.0262458471760795,0.0357466649397746,-0.0343654304185097,-0.0662664250113275,-0.2256001482991936,0.198663009941721,0.3994565217391304,-0.1689846555664381,0.036051667630615,0.0677376171352075,-0.2315647482014388,0.1655437921077958,0.1123896173401124,-0.0366273798730734,0.0423076923076923,"['VZ', 'IBM', 'HON', 'AMGN', 'CVX', 'MRK', 'KO', 'CSCO', 'PG', 'WBA']",0.04310984567581003,954.1684167280541
2019-12-31,0.2000436109899694,0.4047814207650273,0.5755463059313215,0.3056148306214989,0.1396941191527483,0.4333280856423174,0.2759856630824371,0.1951241373128978,0.4382694938440492,0.0333790726617098,0.3669265977284286,0.1699488733194469,0.8895364238410595,0.1622060016220601,0.1527485380116959,0.3251450017059023,0.3968988370638988,0.3016208597603946,0.4725221399975734,0.2357869539198085,0.3808093808093806,0.2226537216828479,-0.0429009193054136,0.3351321176032749,0.2058676028084252,-0.1399941486249268,0.1381778144783925,0.1385614625932161,-0.1099190664408056,0.3070110701107011,"['IBM', 'AMGN', 'VZ', 'CVX', 'HON', 'KO', 'JPM', 'PG', 'CSCO', 'MRK']",0.20236881249283453,1147.2623461394785
2020-12-31,0.2124868263255441,0.1745599533210153,0.425335182616736,0.2450584810255887,0.1129702414373947,0.1712340051622825,-0.0198533612645209,0.2696865156742163,-0.2195933896088455,-0.3389741531050242,0.2297389471073354,0.0530873189285425,0.8230758446656385,0.1082422268744669,-0.2595373376623376,-0.0114143494679025,0.1416166860621253,0.2330806713589603,-0.0553633217993079,-0.0116222760290557,0.4097970173985086,-0.0719957649550026,0.0276660372711601,0.2526829268292683,0.024745269286754,0.0786439114391144,-0.0348246674727933,-0.0012676949080919,-0.2937196024529499,-0.1469979296066252,"['DOW', 'AMGN', 'IBM', 'VZ', 'CVX', 'HON', 'MMM', 'WBA', 'CSCO', 'KO']",-0.005836352163489524,1140.5665190634973
2021-12-31,0.4520441194101428,0.476113594966054,0.5248134933506325,0.5950281002584403,0.2778730703259005,-0.0031415576499274,0.0087433817457618,0.1595392793857057,0.1420073009148679,-0.0595160235448005,-0.0029749899152884,0.1396296011680629,0.3465087665333743,0.1143216959350732,0.4624554672513017,0.3688688254188732,0.2052066180506546,0.0197585071350165,0.2775161346589918,0.166487016168545,0.1869536472489532,0.0175413576725611,0.0484901741492249,-0.1450823319982197,0.1136363636363637,0.0682061150310027,0.4577800050112754,-0.0755235878993019,0.3577844311377247,0.0606796116504855,"['CVX', 'IBM', 'DOW', 'WBA', 'VZ', 'MMM', 'CSCO', 'MRK', 'AMGN', 'KO']",0.16050843763166095,1323.637069053361
2022-12-31,0.0693762126904182,-0.0787222705219171,-0.2802443249156714,-0.2197675016717246,0.0050927753651794,-0.0340545625587958,0.2043145374873598,0.1859813560185421,-0.4782557221783741,-0.0537949533081659,0.0490567946189248,0.2242751180040458,-0.2640205596801827,0.0597727130030765,0.5846528623629719,-0.0851725012683917,-0.050487963565387,-0.0045209903121636,-0.1264336428181321,0.1063508064516127,-0.2903824730783514,0.4941836019621584,-0.2962285714285714,-0.4390942217595003,0.1060495626822157,-0.0664531625300239,-0.2246476452389136,-0.200228832951945,-0.2504961411245865,-0.466403162055336,"['DOW', 'VZ', 'IBM', 'CVX', 'WBA', 'MRK', 'AMGN', 'MMM', 'KO', 'INTC']",0.045749701767227806,1384.1930702105997
2023-12-31,0.0079525932789006,0.1590563165905631,0.5818872704243192,0.1276988495896101,0.1505950744334028,0.2630989481885468,0.1346261495401839,0.2595137874753028,0.984645639512896,0.3683657934799726,0.0001928361374921,0.0392707644855694,0.4900287111042136,-0.0857870726938798,-0.1363448235085437,0.2867244367417678,-0.0085651637659311,0.1286764705882352,0.3062675836198814,0.218526955201215,-0.0601779173207743,0.0101303817653128,-0.0333441593590992,0.0426914153132249,-0.0443163097199341,0.1470840480274442,0.0928840611837729,0.0271816881258939,-0.2509561635775228,0.9454191033138402,"['VZ', 'DOW', 'INTC', 'WBA', 'MMM', 'IBM', 'AMGN', 'CSCO', 'CVX', 'JPM']",0.101800686980879,1525.1048756722107
